x,y,c
0.685241,-0.209412,4
0.779554,-0.299284,5
0.75916,-0.183315,4
0.859586,-0.263515,12
0.852136,-0.287292,12
0.647334,-0.257173,4
0.939151,-0.124645,12
1.09788,-0.0926729,9
0.973274,-0.00984701,11
1.02243,-0.159946,12
0.881922,-0.168528,12
0.874058,-0.250568,12
0.909549,-0.225989,12
0.79457,-0.25392,12
0.809543,-0.266158,12
1.01737,-0.189319,12
0.65016,-0.163898,4
0.991576,-0.230976,12
0.977383,-0.297312,12
0.872062,-0.394536,5
0.866985,-0.387103,5
0.704017,-0.288104,5
0.809427,-0.409778,5
0.654115,-0.312427,5
0.714316,-0.361771,5
0.391255,0.00619996,7
0.622336,-0.276216,4
0.738731,-0.341431,5
0.763626,-0.349566,5
0.830421,-0.20525,12
1.01693,-0.238804,12
0.896943,0.510092,3
0.580116,0.262373,6
0.643182,-0.263645,4
0.855359,-0.449478,5
1.25281,-0.0794981,9
0.816475,-0.458013,5
0.763221,-0.446224,5
0.583342,-0.205249,4
0.50443,-0.168323,2
0.377316,-0.042628,0
0.582551,-0.289123,2
0.852257,-0.336559,12
0.607827,-0.218167,4
0.887632,-0.378857,12
0.632222,-0.211733,4
0.44433,-0.088568,7
1.11522,0.0998251,9
0.359586,0.00781711,7
0.709809,-0.194214,4
0.582374,-0.107133,4
0.585463,-0.16913,4
0.37778,0.00844878,7
0.406023,-0.00870916,7
0.456523,-0.0152641,7
0.287971,0.171025,8
0.47201,-0.168276,2
0.966874,-0.230906,12
0.968857,-0.30063,12
0.936007,-0.338434,12
0.900808,-0.378302,12
0.726939,-0.0488752,4
0.849954,-0.141557,12
0.851755,-0.123902,12
0.859079,-0.355437,12
1.02705,-0.168504,12
1.00279,-0.207696,12
0.891425,-0.331282,12
0.718559,-0.236569,4
0.533028,-0.0336499,7
0.668641,-0.148622,4
0.971853,-0.282307,12
0.951964,-0.0836159,12
0.570668,-0.12603,4
0.299711,0.088601,1
0.771818,-0.15067,4
0.795746,-0.29359,5
0.851448,-0.37788,5
0.89181,-0.244676,12
0.925918,-0.0945412,12
0.968758,0.111885,11
0.842688,0.0809997,11
0.760293,-0.277838,5
0.777401,-0.158624,4
0.871042,0.223893,11
0.761313,-0.257281,4
1.23046,0.0130873,9
1.22511,0.186975,9
1.06197,0.31476,10
0.813882,-0.125021,4
0.928561,0.0521008,11
0.751463,-0.287554,5
0.960272,-0.116143,12
1.14005,-0.116141,9
0.550641,0.0408717,7
1.09741,0.0458368,9
1.30573,0.0388734,9
0.547728,0.021534,7
1.12185,0.192439,10
0.508421,0.0669491,7
0.532624,-0.0926827,4
0.519224,0.124045,7
0.522865,0.204188,6
0.648053,0.0430195,11
0.603909,-0.49518,5
0.85755,-0.447748,5
1.02742,0.442328,10
1.19533,0.244322,10
1.31623,0.292161,9
1.21372,0.186119,9
0.97382,0.0713532,11
0.98009,0.121824,11
1.0089,0.323494,10
1.03424,-0.17264,12
1.12955,0.325158,10
1.34932,0.106145,9
1.31056,0.258369,9
0.501853,0.224676,6
1.23231,0.0644726,9
0.684631,-0.117208,4
1.40567,0.198712,9
1.3384,0.224796,9
1.40296,0.195944,9
1.4559,0.28053,9
1.38316,0.162002,9
1.36701,0.133604,9
1.35029,0.110246,9
1.31344,0.319828,9
1.27422,0.252634,9
1.2539,0.198018,9
1.2802,0.11186,9
1.38136,0.2181,9
1.39135,0.345201,9
0.963021,0.0913304,11
0.944485,-0.0267809,11
0.923514,0.040894,11
0.951437,0.05918,11
0.563128,0.0381729,7
0.54905,0.00798956,7
0.65874,0.0394163,11
0.826797,-0.150584,12
0.74012,-0.039932,11
0.670486,0.0651833,11
0.862411,-0.0926625,11
0.8618,-0.293398,12
0.841871,-0.152264,12
0.906364,-0.0833987,12
0.641406,-0.0889751,4
0.850367,0.0186604,11
1.12749,0.0544357,9
1.00424,-0.272793,12
1.09642,-0.0612988,9
1.11542,-0.0831646,9
1.00007,-0.171087,12
1.07562,-0.0840657,12
0.970533,-0.21742,12
0.803456,0.0241254,11
0.438769,0.055877,7
0.448196,0.0381521,7
0.558505,-0.00122924,7
0.466524,0.0741914,7
1.01988,-0.0649167,12
0.576008,0.0880746,7
0.952676,-0.29969,12
1.23286,-0.0247093,9
1.17568,-0.0777934,9
1.3013,0.0523555,9
1.11383,-0.168486,12
1.10907,-0.176275,12
0.824044,0.036626,11
0.97571,-0.0605419,12
0.901874,-0.373686,12
1.28211,0.0921961,9
1.04166,0.15242,10
0.908328,0.0395367,11
0.863693,-0.0568515,11
0.927472,0.0188094,11
0.826164,0.156329,11
0.931893,-0.243245,12
0.828176,-0.0980909,11
0.797488,0.258346,11
0.9598,0.456097,10
0.589693,0.0132315,7
0.546731,-0.0617294,7
0.942402,-0.317122,12
0.920543,-0.353049,12
0.708875,-0.115229,4
0.795189,-0.274249,12
0.832132,-0.306436,12
0.579794,-0.0208157,7
0.725303,-0.176311,4
0.464,-0.0279734,7
0.579269,-0.117926,4
0.534003,0.0263668,7
0.929614,-0.354253,12
0.821133,-0.235756,12
0.503581,0.00407243,7
0.750379,-0.269442,4
0.763303,-0.236287,4
0.759686,-0.198725,4
0.536281,-0.0118821,7
0.718319,-0.270371,4
0.656316,-0.206982,4
0.875244,-0.17176,12
0.641751,-0.0121518,4
0.456308,0.0594082,7
0.651249,-0.138374,4
0.73297,-0.0554949,4
0.662422,-0.098647,4
0.564896,-0.0812017,4
0.640024,-0.0728224,4
0.699737,-0.134721,4
0.754192,-0.195171,4
0.724584,-0.167481,4
0.784181,-0.251886,4
0.765461,-0.202529,4
0.69372,-0.109992,4
0.648002,-0.124498,4
0.786233,-0.231784,4
0.822509,-0.175263,12
0.689378,-0.175513,4
0.504036,0.0214039,7
0.869211,-0.230129,12
0.813097,-0.178262,12
0.604147,-0.0768106,4
0.880803,-0.205371,12
0.904394,-0.200948,12
0.528017,0.000605779,7
0.983959,-0.27659,12
0.939557,-0.259633,12
0.669926,-0.0967135,4
0.730666,-0.0849744,4
0.68337,-0.13094,4
0.722936,-0.115553,4
0.652363,-0.0884041,4
0.812979,-0.274696,12
0.778495,-0.27655,5
0.51213,-0.00386156,7
0.37732,0.0249952,7
0.443933,0.0268386,7
0.373159,0.0925955,7
0.437508,0.063,7
0.415028,0.056891,7
0.823706,-0.186297,12
0.78696,-0.133102,4
0.789782,-0.0799363,11
0.93787,-0.33838,12
0.802053,-0.268912,12
0.885352,-0.238933,12
0.828774,-0.153177,12
0.791078,-0.176571,4
0.575717,-0.025131,7
0.721245,0.212617,6
0.734578,0.140848,11
0.70585,0.189672,6
0.748481,0.0529941,11
0.765853,0.0157034,11
0.595497,-0.0956059,4
0.598841,0.034175,7
0.762347,-0.0401229,11
0.778116,-0.145702,4
0.653704,-0.171548,4
0.570055,-0.00117562,7
0.555454,-0.000665767,7
0.631909,-0.123688,4
0.362541,0.0561249,7
0.332432,0.0859065,1
0.794783,-0.313587,5
0.691036,-0.21665,4
0.451375,-0.00545041,7
0.55175,-0.118393,4
0.706959,-0.223783,4
0.633225,-0.222036,4
0.639586,-0.179445,4
0.516041,-0.0757761,7
0.618719,-0.120271,4
0.780209,-0.321059,5
0.590372,-0.139488,4
0.563703,-0.119553,4
0.652686,-0.224,4
0.45835,0.101991,7
0.584155,-0.145544,4
0.576902,-0.116812,4
0.655465,-0.190867,4
0.575625,-0.115719,4
0.501119,0.029432,7
0.594411,-0.0896785,4
0.48517,-0.0988293,7
0.391592,0.0865548,7
0.667915,0.1614,6
0.633947,0.169608,6
0.674183,0.0785078,11
0.688177,-0.0255658,4
0.783524,-0.0244972,11
0.722243,-0.123094,4
0.760433,-0.200288,4
0.738234,-0.158746,4
0.63484,-0.154624,4
0.785728,-0.243312,4
0.739937,-0.208158,4
0.744793,-0.1485,4
0.705324,-0.143993,4
0.790993,-0.200871,4
0.720026,-0.0590977,4
0.745616,-0.0800538,4
1.06296,0.380049,10
0.867098,0.253422,10
1.11012,0.360053,10
0.96732,0.326614,10
0.812897,0.0362553,11
0.780688,-0.0261238,11
1.09765,0.459564,10
0.984501,0.17683,10
0.822404,0.0101734,11
1.1114,0.278566,10
0.941501,0.641392,3
0.832368,0.0718175,11
0.63218,0.539007,3
0.546569,0.0333137,7
0.607711,-0.175483,4
0.677829,-0.210246,4
0.653926,-0.197037,4
0.578599,-0.154868,4
0.67982,-0.330968,5
0.601584,-0.221921,4
0.578615,-0.209318,4
0.307159,0.0732822,1
0.607982,-0.17112,4
0.615106,-0.232332,4
0.623337,-0.218502,4
0.635638,-0.385779,5
0.570404,-0.137125,4
0.628821,-0.21888,4
0.634899,-0.175905,4
0.629244,-0.164044,4
0.658217,-0.186823,4
0.625567,-0.196588,4
0.599454,-0.129531,4
0.652244,-0.189324,4
0.675686,-0.253802,4
0.650475,-0.223862,4
0.640269,-0.160141,4
0.676831,-0.219266,4
0.636463,-0.246243,4
0.625185,-0.212774,4
0.552849,-0.211114,4
0.644882,-0.16366,4
0.700202,-0.286573,5
0.665997,-0.271173,4
0.696761,-0.253717,4
0.723181,-0.22514,4
0.780131,-0.212131,4
0.829729,-0.400179,5
0.702853,-0.183517,4
0.679739,-0.0733731,4
0.660738,-0.186244,4
0.870681,-0.116811,12
0.67304,-0.152783,4
0.69225,-0.19981,4
0.711851,-0.188458,4
0.792681,-0.343595,5
0.785591,-0.334064,5
0.807024,-0.272505,12
0.813573,-0.401682,5
0.648614,-0.33929,5
0.683678,-0.296578,5
0.723761,0.0835435,11
0.949565,-0.317994,12
0.852409,-0.264867,12
0.711279,-0.307934,5
0.511695,-0.128322,4
0.492933,-0.0474991,7
0.825862,-0.300267,12
0.764883,0.306033,6
0.685049,-0.0441313,4
0.847162,0.071449,11
0.844169,0.0113419,11
0.853325,0.226347,11
0.809018,-0.0259757,11
0.759709,-0.0786186,4
0.727663,-0.105076,4
0.749199,-0.0892589,4
0.773659,-0.139706,4
0.716086,-0.206604,4
0.632002,-0.21005,4
0.526367,-0.121671,4
0.488994,-0.0439476,7
0.473586,0.00532255,7
0.683165,-0.201326,4
0.671915,-0.167991,4
0.670852,-0.193299,4
0.65051,-0.230051,4
0.626989,-0.159551,4
0.68118,-0.184315,4
0.660225,-0.170684,4
0.63538,-0.234121,4
0.6971,-0.308096,5
0.634,-0.222706,4
0.598393,-0.192765,4
0.631949,-0.149497,4
0.621507,-0.199613,4
0.659999,-0.203027,4
0.580662,-0.13782,4
0.721739,-0.254417,4
0.702452,-0.219164,4
0.643384,-0.203402,4
0.679042,-0.219737,4
0.551259,-0.167466,4
0.53005,-0.168628,4
0.652713,-0.18114,4
0.65137,-0.189239,4
0.644498,-0.172669,4
0.639887,-0.203003,4
0.692562,-0.238465,4
0.692704,-0.227158,4
0.626789,-0.175869,4
0.614754,-0.195931,4
0.604078,-0.18978,4
0.660366,-0.218807,4
0.583053,-0.172233,4
0.603217,-0.150895,4
0.621969,-0.236436,4
0.638997,-0.187545,4
0.640458,-0.211075,4
0.657352,-0.172674,4
0.671828,-0.218805,4
0.648455,-0.196053,4
0.391089,-0.0212847,7
0.680985,-0.153686,4
0.707515,-0.242942,4
0.602175,-0.118068,4
0.645332,-0.228012,4
0.634471,-0.173057,4
0.6296,-0.15471,4
0.415152,-0.00346765,7
0.599957,-0.145164,4
0.670616,-0.158294,4
0.680852,-0.154338,4
0.619449,-0.137774,4
0.426449,0.00330277,7
0.662529,-0.136035,4
0.596534,-0.0806421,4
0.669224,-0.161898,4
0.609973,-0.149743,4
0.575839,-0.243163,4
0.634906,-0.218142,4
0.551177,-0.165078,4
0.600772,-0.210503,4
0.581885,-0.17584,4
0.453353,0.0130871,7
0.631047,-0.17857,4
0.546788,-0.14313,4
0.632197,-0.179266,4
0.620607,-0.186348,4
0.598593,-0.186445,4
0.628058,-0.205686,4
0.611603,-0.193508,4
0.673306,-0.134353,4
0.671782,-0.122399,4
0.687509,-0.177883,4
0.574458,-0.0998064,4
0.665795,-0.201406,4
0.619511,-0.169925,4
0.677417,-0.161344,4
0.678197,-0.157477,4
0.672185,-0.168111,4
0.695873,-0.171385,4
0.662603,-0.0800348,4
0.490067,0.0337381,7
0.638462,-0.175821,4
0.673917,-0.0532302,4
0.648097,0.079708,11
0.657774,-0.101684,4
0.69147,-0.0970715,4
0.622846,-0.0515502,4
0.695551,-0.110731,4
0.712725,-0.105285,4
0.693474,-0.137639,4
0.654598,-0.16134,4
0.593635,-0.0849488,4
0.615743,-0.109555,4
0.677996,-0.159345,4
0.663246,-0.146112,4
0.641356,-0.14563,4
0.680877,-0.134418,4
0.674388,-0.205465,4
0.68497,-0.0670814,4
0.685321,-0.118764,4
0.673278,-0.102429,4
0.707992,0.154617,11
0.599824,0.256338,6
0.586808,0.0120706,7
0.543158,0.0563178,7
0.616548,0.0436781,7
0.588852,0.0368833,7
0.49219,0.278478,6
0.681913,-0.059476,4
0.608453,-0.0768864,4
0.701032,-0.113042,4
0.702255,-0.0754792,4
0.699624,-0.112486,4
0.696735,-0.112709,4
0.566946,0.0160913,7
0.681911,-0.102172,4
0.674573,-0.0850067,4
0.669587,-0.154267,4
0.722311,-0.0973559,4
0.67538,-0.0969593,4
0.70878,-0.130041,4
0.708011,-0.122253,4
0.678589,-0.113851,4
0.66787,-0.0528369,4
0.727931,-0.107993,4
0.722553,-0.074726,4
0.674293,-0.118153,4
0.681558,-0.140472,4
0.717563,-0.0930145,4
0.69128,-0.082883,4
0.568167,-0.141706,4
0.636473,-0.167364,4
0.679676,-0.154712,4
0.600292,-0.294875,2
0.690697,0.118359,11
0.661731,0.0359203,11
0.639871,-0.0863389,4
0.774539,0.00691314,11
0.581861,0.346742,6
0.61571,0.0652616,7
0.644005,0.246068,6
0.563678,-0.0921938,4
0.458033,-0.053282,7
0.759859,-0.249315,4
0.681904,-0.202031,4
0.759546,-0.190775,4
0.757237,-0.284336,5
0.677183,-0.179341,4
0.638149,-0.111192,4
0.609508,-0.0667052,4
0.681088,-0.230389,4
0.700867,-0.242741,4
0.727037,-0.274387,4
0.740271,-0.312898,5
0.767103,-0.329259,5
0.80043,-0.249746,12
0.742648,-0.261447,4
0.763844,-0.330567,5
0.69955,-0.321814,5
0.697294,-0.342243,5
0.67326,-0.30868,5
0.755615,-0.327061,5
0.738455,-0.273002,4
0.725068,-0.203486,4
0.750586,-0.316907,5
0.74978,-0.35344,5
0.440535,-0.0273066,7
0.630764,-0.275752,4
0.244592,0.0383989,1
0.510539,-0.214428,2
0.599317,-0.329737,5
0.747499,-0.37149,5
0.5702,-0.289946,2
0.56708,-0.250611,2
0.628508,-0.367742,5
0.686605,-0.371245,5
0.690812,-0.353777,5
0.482731,-0.32042,2
0.571458,-0.301367,2
0.716122,-0.383592,5
0.787779,-0.503697,5
0.637475,-0.379561,5
0.579381,-0.246159,4
0.717364,-0.431494,5
0.599351,-0.276656,2
0.660746,-0.321712,5
0.643889,-0.341596,5
0.560331,-0.285716,2
0.711337,-0.353456,5
0.583762,-0.217239,4
0.620513,-0.315136,5
0.485516,-0.186884,2
0.687594,-0.394561,5
0.654605,-0.288476,5
0.651639,-0.289211,5
0.66965,-0.383397,5
0.68621,-0.407673,5
0.631263,-0.298328,5
0.697167,-0.403308,5
0.687993,-0.313839,5
0.450284,-0.156374,2
0.483147,-0.139409,2
0.664978,-0.299689,5
0.695829,-0.343475,5
0.516485,-0.212528,2
0.574216,-0.29173,2
0.651963,-0.348868,5
0.640316,-0.302351,5
0.703648,-0.391286,5
0.605387,-0.252268,4
0.584062,-0.275298,2
0.645955,-0.328101,5
0.594411,-0.239576,4
0.553892,-0.249841,2
0.547063,-0.226084,2
0.682919,-0.361851,5
0.651233,-0.352522,5
0.652381,-0.324699,5
0.696119,-0.337472,5
0.652706,-0.359799,5
0.691682,-0.371498,5
0.660878,-0.335662,5
0.566361,-0.248865,2
0.635667,-0.308837,5
0.514995,-0.277019,2
0.723075,-0.375616,5
0.643353,-0.301135,5
0.584444,-0.236931,4
0.682237,-0.310777,5
0.74128,-0.405057,5
0.663745,-0.353447,5
0.555035,-0.24259,2
0.681165,-0.310693,5
0.620202,-0.241707,4
0.698246,-0.32329,5
0.620867,-0.274959,4
0.637349,-0.316686,5
0.735112,-0.338442,5
0.717564,-0.341062,5
0.69727,-0.254151,4
0.607527,-0.254368,4
0.700187,-0.312575,5
0.661885,-0.356253,5
0.744335,-0.372436,5
0.691594,-0.312022,5
0.745664,-0.351126,5
0.649248,-0.298921,5
0.717387,-0.324201,5
0.723525,-0.274977,4
0.567047,-0.127546,4
0.677713,-0.284588,5
0.578449,-0.193926,4
0.578492,-0.154743,4
0.50438,-0.0162785,7
0.69442,-0.200289,4
0.598555,-0.152547,4
0.435267,-0.051055,7
0.523663,-0.0759332,7
0.525273,-0.0532333,7
0.769686,-0.295957,5
0.429446,-0.0969187,0
0.622365,-0.242925,4
0.336698,0.020959,1
0.58862,-0.129478,4
0.638845,-0.23072,4
0.5114,-0.17581,2
0.589217,-0.277803,2
0.608811,-0.236919,4
0.652608,-0.295083,5
0.616115,-0.327272,5
0.842697,-0.0257347,11
0.571362,-0.320846,2
0.466894,-0.0594453,7
0.229489,0.198629,8
0.234325,0.241211,8
0.603005,-0.173858,4
0.457167,-0.154793,2
0.388444,0.0872741,7
0.504898,-0.0628687,7
0.252409,0.234502,8
0.509363,-0.155727,4
0.437006,-0.216113,2
0.474627,-0.230608,2
0.523769,-0.25502,2
0.59051,-0.391225,5
0.579296,-0.404737,5
0.709801,-0.44748,5
0.652015,-0.421709,5
0.585036,-0.364852,5
0.54167,-0.342043,2
0.59654,-0.335837,5
0.587809,-0.286225,2
0.56168,-0.319219,2
0.690596,-0.408644,5
0.689801,-0.412675,5
0.5412,-0.142666,4
0.720516,-0.299167,5
0.591542,-0.134965,4
0.597067,-0.254997,4
0.479517,0.103304,7
0.533146,-0.251638,2
0.586713,-0.235314,4
0.643443,-0.27689,4
0.611605,-0.209993,4
0.683526,-0.24524,4
0.644555,-0.242568,4
0.602163,-0.216004,4
0.593514,-0.225349,4
0.551397,-0.224563,2
0.627496,-0.280923,4
0.680635,-0.2656,4
0.676464,-0.285434,5
0.702177,-0.302891,5
0.629127,-0.231966,4
0.607821,-0.20459,4
0.539702,-0.148083,4
0.598154,-0.226085,4
0.592509,-0.21131,4
0.603305,-0.249702,4
0.537297,-0.186343,4
0.706617,-0.339117,5
0.608066,-0.19562,4
0.553723,-0.139358,4
0.60771,-0.170833,4
0.61584,-0.207582,4
0.575442,-0.175911,4
0.526152,-0.147282,4
0.528529,-0.15506,4
0.612603,-0.242732,4
0.636561,-0.282602,4
0.507872,-0.0904845,7
0.454479,-0.0680045,7
0.529593,-0.15441,4
0.614888,-0.215285,4
0.664739,-0.327119,5
0.538288,-0.145531,4
0.581718,-0.179562,4
0.635474,-0.224268,4
0.684419,-0.301624,5
0.636985,-0.217586,4
0.539012,-0.130457,4
0.613626,-0.163994,4
0.732737,-0.225734,4
0.670413,-0.234897,4
0.638439,-0.247831,4
0.563392,-0.183803,4
0.590215,-0.178479,4
0.441239,-0.0627873,7
0.548985,-0.127657,4
0.520724,-0.134069,4
0.585214,-0.13566,4
0.624858,-0.29705,5
0.592031,-0.166555,4
0.543433,-0.167581,4
0.608507,-0.24165,4
0.590876,-0.180642,4
0.67329,-0.260836,4
0.596812,-0.154083,4
0.591482,-0.12968,4
0.333917,0.0677688,1
0.557495,-0.157831,4
0.567595,-0.206699,4
0.579737,-0.187162,4
0.471454,-0.0741358,7
0.493465,-0.03466,7
0.46256,-0.0591164,7
0.502047,-0.137447,4
0.369346,-0.082535,0
0.471485,-0.136102,2
0.4463,-0.0502256,7
0.46365,-0.121072,7
0.519337,-0.098776,7
0.724282,-0.332013,5
0.741496,-0.292854,5
0.653937,-0.244051,4
0.826772,-0.36074,5
0.726755,-0.305169,5
0.838084,-0.398796,5
0.73375,-0.318476,5
0.771485,-0.377085,5
0.732306,-0.310903,5
0.706648,-0.322561,5
0.801631,-0.327042,5
0.801713,-0.346869,5
0.690069,-0.466696,5
0.585129,-0.316107,2
0.643576,-0.397295,5
0.622592,-0.364985,5
0.574584,-0.305709,2
0.499004,-0.259974,2
0.536427,-0.324738,2
0.572847,-0.3697,2
0.620683,-0.410807,5
0.579702,-0.299805,2
0.464326,-0.240309,2
0.571143,-0.316564,2
0.641643,-0.393377,5
0.568198,-0.342153,2
0.509503,-0.285673,2
0.681238,-0.502898,5
0.619815,-0.394427,5
0.621213,-0.415974,5
0.670105,-0.509089,5
0.59852,-0.389923,5
0.567457,-0.381793,2
0.543375,-0.319945,2
0.649102,-0.419674,5
0.583234,-0.355283,2
0.514656,-0.295879,2
0.540256,-0.338083,2
0.600363,-0.436061,5
0.394084,-0.24287,2
0.662006,-0.266085,4
0.642677,-0.278577,4
0.577546,-0.154392,4
0.614255,-0.239993,4
0.60449,-0.214565,4
0.706289,-0.306051,5
0.62349,-0.278626,4
0.622294,-0.220191,4
0.68299,-0.283108,5
0.684914,-0.314411,5
0.695547,-0.337717,5
0.681097,-0.333558,5
0.700137,-0.309325,5
0.653774,-0.252036,4
0.682082,-0.300657,5
0.72182,-0.338778,5
0.719792,-0.320065,5
0.702168,-0.27717,4
0.642707,-0.223049,4
0.706356,-0.32947,5
0.745883,-0.453667,5
0.707393,-0.335133,5
0.591048,-0.225665,4
0.690557,-0.310443,5
0.558879,-0.192611,4
0.589937,-0.223586,4
0.595485,-0.221114,4
0.707959,-0.307662,5
0.757076,-0.316743,5
0.645954,-0.299501,5
0.683842,-0.293564,5
0.76292,-0.301263,5
0.751574,-0.330377,5
0.762738,-0.324088,5
0.701323,-0.281836,5
0.679953,-0.328408,5
0.753147,-0.306111,5
0.772471,-0.310111,5
0.708488,-0.32246,5
0.665504,-0.297152,5
0.698226,-0.29429,5
0.623094,-0.094992,4
0.655184,-0.173088,4
0.772009,-0.291824,5
0.651361,-0.265562,4
0.718577,-0.268771,4
0.715932,-0.306302,5
0.412433,0.0773798,7
0.464636,-0.0397846,7
0.659985,-0.165651,4
0.729375,-0.300537,5
0.744766,-0.314934,5
0.694686,-0.284826,5
0.68419,-0.248128,4
0.545151,-0.18269,4
0.500955,-0.175069,2
0.588163,-0.270063,2
0.500205,-0.217943,2
0.591178,-0.241352,4
0.668192,-0.284519,5
0.690657,-0.311505,5
0.671268,-0.273342,4
0.716767,-0.341888,5
0.691626,-0.332192,5
0.680798,-0.326327,5
0.644979,-0.251976,4
0.592857,-0.2133,4
0.576141,-0.228337,4
0.512139,-0.156336,4
0.572706,-0.267755,2
0.533134,-0.215497,2
0.672093,-0.320485,5
0.593652,-0.26055,4
0.571879,-0.27504,2
0.603651,-0.340842,5
0.625527,-0.292114,5
0.618522,-0.34347,5
0.354787,-0.1718,0
0.450544,-0.248919,2
0.495124,-0.210481,2
0.636184,-0.360014,5
0.597742,-0.275601,2
0.558209,-0.255343,2
0.456675,-0.151955,2
0.682917,-0.349631,5
0.552506,-0.353066,2
0.515965,-0.320186,2
0.474462,-0.265065,2
0.316563,-0.0936629,0
0.622747,-0.402246,5
0.65536,-0.418806,5
0.567777,-0.34909,2
0.419038,-0.194609,2
0.620601,-0.403315,5
0.667637,-0.463634,5
0.642972,-0.417782,5
0.633313,-0.440464,5
0.612924,-0.381335,5
0.684612,-0.386927,5
0.500826,-0.305889,2
0.541257,-0.27707,2
0.603359,-0.323561,5
0.57523,-0.307272,2
0.624394,-0.381695,5
0.585969,-0.276003,2
0.481299,-0.268176,2
0.567818,-0.154726,4
0.460136,0.0731103,7
0.607624,-0.403145,5
0.607926,-0.281631,4
0.367747,-0.122546,0
0.602105,-0.24357,4
0.576194,-0.266179,2
0.562956,-0.29403,2
0.558003,-0.258708,2
0.58676,-0.352093,5
0.498045,-0.277812,2
0.566419,-0.374508,2
0.567147,-0.405626,5
0.567256,-0.353227,2
0.551035,-0.297968,2
0.53603,-0.345464,2
0.601904,-0.345181,5
0.473689,-0.27874,2
0.500471,-0.310217,2
0.493799,-0.284279,2
0.516335,-0.281924,2
0.417273,-0.18319,0
0.468716,-0.278745,2
0.46882,-0.257313,2
0.4921,-0.312227,2
0.369616,-0.166515,0
0.36549,-0.139911,0
0.392876,-0.133194,0
0.407901,-0.167097,0
0.603715,-0.298907,2
0.423727,-0.214216,2
0.413631,-0.178802,0
0.524707,-0.289429,2
0.605543,-0.389222,5
0.518961,-0.311353,2
0.474261,-0.230274,2
0.604483,-0.24974,4
0.725426,-0.357739,5
0.666254,-0.268036,4
0.603283,-0.278167,4
0.6861,-0.291008,5
0.577262,-0.278511,2
0.652943,-0.328195,5
0.582736,-0.280143,2
0.672496,-0.3625,5
0.532516,-0.243529,2
0.564152,-0.25793,2
0.556025,-0.251343,2
0.675677,-0.352816,5
0.514681,-0.254031,2
0.568665,-0.26903,2
0.547526,-0.308015,2
0.491926,-0.231798,2
0.547865,-0.29625,2
0.472729,-0.254348,2
0.491199,-0.253105,2
0.558101,-0.30403,2
0.514357,-0.27995,2
0.579971,-0.281436,2
0.604224,-0.33641,5
0.67281,-0.324858,5
0.603403,-0.323289,5
0.644037,-0.369407,5
0.667841,-0.361348,5
0.691463,-0.39368,5
0.611815,-0.292639,2
0.479036,-0.185038,2
0.460562,-0.146588,2
0.63156,-0.364002,5
0.557095,-0.326775,2
0.575642,-0.285439,2
0.299955,0.027644,1
0.51977,-0.27632,2
0.436099,-0.183477,2
0.353231,-0.14384,0
0.587555,-0.361598,5
0.463752,-0.248495,2
0.495067,-0.296978,2
0.423783,-0.215586,2
0.693216,-0.393927,5
0.568522,-0.330051,2
0.521525,-0.308033,2
0.557817,-0.397274,2
0.553986,-0.322423,2
0.599366,-0.357717,5
0.59241,-0.309123,2
0.516647,-0.302443,2
0.484685,-0.265698,2
0.62412,-0.362609,5
0.589944,-0.263102,2
0.525542,-0.272128,2
0.558873,-0.282821,2
0.589024,-0.2611,2
0.569373,-0.306035,2
0.552018,-0.333363,2
0.569957,-0.309972,2
0.562881,-0.281006,2
0.600348,-0.322379,5
0.620532,-0.345056,5
0.63831,-0.189737,4
0.5544,-0.330488,2
0.521031,-0.313407,2
0.518584,-0.306995,2
0.548014,-0.283047,2
0.63398,-0.342675,5
0.571713,-0.260554,2
0.428418,0.207487,8
0.543548,0.0967246,7
0.581139,0.0379809,7
0.516974,0.123204,7
0.477433,0.0884323,7
0.401875,0.103333,7
0.572534,0.0300216,7
0.577654,0.043331,7
0.532725,0.098336,7
0.617459,-0.138004,4
0.554217,-0.0904174,4
0.600392,0.0421746,7
0.573492,-0.0305545,7
0.554223,-0.036568,7
0.421324,0.115698,7
0.305061,0.141825,8
0.628165,-0.145786,4
0.703044,-0.0637674,4
0.574209,0.109967,7
0.548111,0.0603968,7
0.55711,0.0263095,7
0.500717,0.0869763,7
0.486287,0.176735,6
0.643194,0.282673,6
0.649788,0.00756978,4
0.632222,0.000304627,4
0.657625,-0.177525,4
0.625921,-0.129539,4
0.717048,-0.145889,4
0.236602,0.103755,1
0.729117,-0.279275,5
0.715854,-0.173501,4
0.739766,-0.184679,4
0.609825,0.0256526,7
0.526596,0.0616302,7
0.569646,-0.0624378,4
0.592868,-0.0260944,7
0.640625,-0.161385,4
0.504309,-0.00463883,7
0.591736,-0.0311346,7
0.461089,-0.117755,7
0.5745,-0.0157866,7
0.540611,-0.100326,4
0.642095,-0.174948,4
0.668872,-0.217789,4
0.729298,-0.266631,4
0.764282,-0.286916,5
0.75124,-0.281503,5
0.561506,-0.239807,2
0.255103,0.23329,8
0.67903,-0.252629,4
0.672758,-0.251568,4
0.660371,-0.232886,4
0.697842,-0.216333,4
0.6552,-0.188978,4
0.618837,-0.163515,4
0.609901,-0.145254,4
0.610911,-0.182142,4
0.665053,-0.160042,4
0.668276,-0.171773,4
